,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,entities.media,extended_entities.media,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
10,Mon Nov 29 18:40:01 +0000 2021,1465390106865512450,1465390106865512450,The silver lining with the Omicron variant is that we’ll probably get our student loans paused a while longer lol,False,"[0, 113]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,[],[],[],[],en,recent,2437344230,2437344230,jona,JonathanMVas,"Los Angeles, CA",Ktown born and raised | UCLA '21 | Poblano | International relations nerd,,[],False,406,431,1,Thu Apr 10 18:00:40 +0000 2014,12515,,,True,False,11350,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1460444480658567173/ZoniWgll_normal.jpg,https://pbs.twimg.com/profile_images/1460444480658567173/ZoniWgll_normal.jpg,https://pbs.twimg.com/profile_banners/2437344230/1622580053,FFA6A6,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Mon Nov 29 18:39:39 +0000 2021,1465390013349175302,1465390013349175302,There's Still A lot Unknown About Omicron As Scientists Worldwide Race To Determine How It Affects People https://t.co/Mo3kCFDEbS via @aflores,False,"[0, 142]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'aflores', 'name': 'Adolfo Flores', 'id': 157690631, 'id_str': '157690631', 'indices': [134, 142]}]","[{'url': 'https://t.co/Mo3kCFDEbS', 'expanded_url': 'https://www.buzzfeednews.com/article/adolfoflores/theres-still-a-lot-unknown-about-omicron-as-scientists', 'display_url': 'buzzfeednews.com/article/adolfo…', 'indices': [106, 129]}]",en,recent,15383246,15383246,Salvador Hernandez,SalHernandez,Los Angeles,Senior Breaking News reporter for @BuzzFeedNews. occasionally guilty of dad jokes . Hit me up w/ tips Salvador.hernandez@buzzfeed.com and Signal. DMs open! 📝,https://t.co/KaiYz00SMj,[],False,11915,4510,304,Thu Jul 10 21:01:28 +0000 2008,12188,,,True,True,26331,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1387105147776425990/hco99FiE_normal.jpg,https://pbs.twimg.com/profile_images/1387105147776425990/hco99FiE_normal.jpg,https://pbs.twimg.com/profile_banners/15383246/1569131393,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/KaiYz00SMj', 'expanded_url': 'http://buzzfeednews.com', 'display_url': 'buzzfeednews.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Mon Nov 29 18:37:23 +0000 2021,1465389444618461188,1465389444618461188,"@DeItaone Is the POTUS going to release “Corn Pop” on omicron.   ‘Cause he’s one bad dude, that Corn Pop",False,"[10, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.4653888248303002e+18,1465388824830300172,2704294333.0,2704294333,DeItaone,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'DeItaone', 'name': '*Walter Bloomberg', 'id': 2704294333, 'id_str': '2704294333', 'indices': [0, 9]}]",[],en,recent,1264557502630432769,1264557502630432769,Dylan McKay,TheDylanMcKay,"Beverly Hills, CA","I’m either surfing or Breaking Hearts at Beverly Hills High.   during the evenings, you can find me at the Peach Pit After Dark",,[],False,162,34,3,Sun May 24 14:03:06 +0000 2020,1508,,,False,False,869,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1350733113412882435/b6OevpNF_normal.jpg,https://pbs.twimg.com/profile_images/1350733113412882435/b6OevpNF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Mon Nov 29 18:36:55 +0000 2021,1465389325223272449,1465389325223272449,"#Biden on #OmicronVariant:
 The #Omicron variant ""is a cause for concern [but] not a cause for panic."" 
https://t.co/S8E6nYi5PK",False,"[0, 127]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.465387849285456e+18,1465387849285455874,9.06659107230249e+17,906659107230248960,ModernTimesLB,,,,,False,0,0,False,False,en,"[{'text': 'Biden', 'indices': [0, 6]}, {'text': 'OmicronVariant', 'indices': [10, 25]}, {'text': 'Omicron', 'indices': [32, 40]}]",[],[],[],en,recent,906659107230248960,906659107230248960,The Modern Times of Long Beach 🌎,ModernTimesLB,"Long Beach, CA","Follow MTLB for breaking news, reports & RTs of News from Long Beach & around the world. Send tips to newsroom@moderntimeslb.com",https://t.co/rlrjtQKkk6,[],False,512,758,8,Sat Sep 09 23:22:30 +0000 2017,549,,,True,False,15468,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1268183166050660353/1AdtVLNw_normal.jpg,https://pbs.twimg.com/profile_images/1268183166050660353/1AdtVLNw_normal.jpg,https://pbs.twimg.com/profile_banners/906659107230248960/1636872515,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/rlrjtQKkk6', 'expanded_url': 'https://www.moderntimeslb.com/', 'display_url': 'moderntimeslb.com', 'indices': [0, 23]}]",False,"[{'id': 1465367017674915857, 'id_str': '1465367017674915857', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/FFYHiOCXEAQH8bj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFYHiOCXEAQH8bj.jpg', 'url': 'https://t.co/S8E6nYi5PK', 'display_url': 'pic.twitter.com/S8E6nYi5PK', 'expanded_url': 'https://twitter.com/ABCPolitics/status/1465367053695655946/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1465367053695655946, 'source_status_id_str': '1465367053695655946', 'source_user_id': 16815644, 'source_user_id_str': '16815644'}]","[{'id': 1465367017674915857, 'id_str': '1465367017674915857', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/FFYHiOCXEAQH8bj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFYHiOCXEAQH8bj.jpg', 'url': 'https://t.co/S8E6nYi5PK', 'display_url': 'pic.twitter.com/S8E6nYi5PK', 'expanded_url': 'https://twitter.com/ABCPolitics/status/1465367053695655946/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1465367053695655946, 'source_status_id_str': '1465367053695655946', 'source_user_id': 16815644, 'source_user_id_str': '16815644', 'video_info': {'aspect_ratio': [269, 270], 'duration_millis': 60827, 'variants': [{'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1465367017674915857/vid/538x540/ofru7d1QsCLjne_m.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1465367017674915857/pl/Jwvf01etP7V6KbRh.m3u8?tag=14&container=fmp4'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1465367017674915857/vid/320x320/uEzW47DOEoHWzVSk.mp4?tag=14'}]}, 'additional_media_info': {'monetizable': False}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Mon Nov 29 18:36:53 +0000 2021,1465389318705344512,1465389318705344512,"Wall St still choosing hope over fear … Dow snaps back, +325 so far in volatile session https://t.co/eX9f9SQZXi",False,"[0, 111]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],"[{'url': 'https://t.co/eX9f9SQZXi', 'expanded_url': 'https://www.marketwatch.com/story/modernas-stock-shoots-up-again-on-hopes-of-a-brand-new-omicron-vaccine-by-early-next-year-2021-11-29', 'display_url': 'marketwatch.com/story/modernas…', 'indices': [88, 111]}]",en,recent,49060415,49060415,Tom Petruno,tpetruno,Los Angeles,"Ohioan by birth, Californian by necessity. 40+ yrs tracking markets and  economy, incl as LA Times financial columnist 1990-2011. Did you know LA has a river?",,[],False,2351,285,134,Sat Jun 20 17:24:29 +0000 2009,688,,,False,False,34669,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1172640688/sangabriels_normal.jpeg,https://pbs.twimg.com/profile_images/1172640688/sangabriels_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Mon Nov 29 18:35:43 +0000 2021,1465389023174676483,1465389023174676483,"As updates about the omicron variant unfold, let’s remember the best way to protect ourselves and each other from this virus is to vaccinate. Get vaccinated and get your booster shots. All US adults 18+ and 6 months out from second dose are eligible. Find a CVS near you.",False,"[0, 271]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,[],[],[],[],en,recent,28716078,28716078,Hannah Barr,hannah_barr,"Los Angeles, CA","senior strategist with guts, grit, and glitter @TBWAChiatLA✨. @VCU_Brandcenter alum. lover of naps. all tweets are mine.",https://t.co/8A6IPyLwFa,[],False,536,865,24,Sat Apr 04 02:11:19 +0000 2009,52242,,,True,False,17901,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1107021084522659841/j8tOJsT7_normal.jpg,https://pbs.twimg.com/profile_images/1107021084522659841/j8tOJsT7_normal.jpg,https://pbs.twimg.com/profile_banners/28716078/1436240027,0099B9,FFFFFF,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8A6IPyLwFa', 'expanded_url': 'http://www.hannahbarr.com', 'display_url': 'hannahbarr.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Mon Nov 29 18:32:27 +0000 2021,1465388200508198921,1465388200508198921,"Why is everyone pronouncing ""omicron"" as ""om-ni-kron""  or ""ohm-ni-kron"" . . . .",False,"[0, 79]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],[],en,recent,39974761,39974761,Sandi,FailedPewPew,"San Pedro, CA",Perhaps the decent into madness is not a solitary journey after all . . . . especially when gaming . . . .,,[],False,398,1146,28,Thu May 14 11:29:53 +0000 2009,4297,,,False,False,6209,,False,False,False,2B072E,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1324709700064038912/YD0nqdU0_normal.jpg,https://pbs.twimg.com/profile_images/1324709700064038912/YD0nqdU0_normal.jpg,https://pbs.twimg.com/profile_banners/39974761/1601830909,CC3366,000000,252429,666666,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Mon Nov 29 18:31:33 +0000 2021,1465387975567503361,1465387975567503361,"@NextLAMayor @VP She does know that everyone who got Omicron WAS already vaccinated, right?",False,"[17, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.465387553951867e+18,1465387553951866882,294145954.0,294145954,NextLAMayor,,,,,False,1,12,False,False,en,[],[],"[{'screen_name': 'NextLAMayor', 'name': 'Kevin Dalton', 'id': 294145954, 'id_str': '294145954', 'indices': [0, 12]}, {'screen_name': 'VP', 'name': 'Vice President Kamala Harris', 'id': 803694179079458816, 'id_str': '803694179079458816', 'indices': [13, 16]}]",[],en,recent,11392102,11392102,Mark Jeffrey ⚡️🚀,markjeffrey,"Marina del Rey, CA",Boolean Fund | Author (Harper Collins) | Max Quick Series | #Bitcoin + Crypto + DeFi,,[],False,45206,5071,580,Fri Dec 21 02:18:08 +0000 2007,30902,,,True,True,51193,,False,False,False,4F4C45,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1435497667690307584/CANMkoZD_normal.jpg,https://pbs.twimg.com/profile_images/1435497667690307584/CANMkoZD_normal.jpg,https://pbs.twimg.com/profile_banners/11392102/1579230281,00009E,000000,A8A3A8,030303,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Mon Nov 29 18:31:03 +0000 2021,1465387849285455874,1465387849285455874,"President #Biden on #Omicron Variant:
“I know you’re tired of hearing me say this— the best protection against this new variant or any of the variants out there…is getting fully vaccinated.”
https://t.co/PPl3OjbVEp",False,"[0, 214]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,"[{'text': 'Biden', 'indices': [10, 16]}, {'text': 'Omicron', 'indices': [20, 28]}]",[],[],[],en,recent,906659107230248960,906659107230248960,The Modern Times of Long Beach 🌎,ModernTimesLB,"Long Beach, CA","Follow MTLB for breaking news, reports & RTs of News from Long Beach & around the world. Send tips to newsroom@moderntimeslb.com",https://t.co/rlrjtQKkk6,[],False,512,758,8,Sat Sep 09 23:22:30 +0000 2017,549,,,True,False,15468,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1268183166050660353/1AdtVLNw_normal.jpg,https://pbs.twimg.com/profile_images/1268183166050660353/1AdtVLNw_normal.jpg,https://pbs.twimg.com/profile_banners/906659107230248960/1636872515,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/rlrjtQKkk6', 'expanded_url': 'https://www.moderntimeslb.com/', 'display_url': 'moderntimeslb.com', 'indices': [0, 23]}]",False,"[{'id': 1465367767985573900, 'id_str': '1465367767985573900', 'indices': [191, 214], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1465367767985573900/img/7u2zcj3cBz_0oUwJ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1465367767985573900/img/7u2zcj3cBz_0oUwJ.jpg', 'url': 'https://t.co/PPl3OjbVEp', 'display_url': 'pic.twitter.com/PPl3OjbVEp', 'expanded_url': 'https://twitter.com/ABCPolitics/status/1465367798184648715/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 540, 'h': 540, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 540, 'h': 540, 'resize': 'fit'}, 'small': {'w': 540, 'h': 540, 'resize': 'fit'}}, 'source_status_id': 1465367798184648715, 'source_status_id_str': '1465367798184648715', 'source_user_id': 16815644, 'source_user_id_str': '16815644'}]","[{'id': 1465367767985573900, 'id_str': '1465367767985573900', 'indices': [191, 214], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1465367767985573900/img/7u2zcj3cBz_0oUwJ.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1465367767985573900/img/7u2zcj3cBz_0oUwJ.jpg', 'url': 'https://t.co/PPl3OjbVEp', 'display_url': 'pic.twitter.com/PPl3OjbVEp', 'expanded_url': 'https://twitter.com/ABCPolitics/status/1465367798184648715/video/1', 'type': 'video', 'sizes': {'medium': {'w': 540, 'h': 540, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 540, 'h': 540, 'resize': 'fit'}, 'small': {'w': 540, 'h': 540, 'resize': 'fit'}}, 'source_status_id': 1465367798184648715, 'source_status_id_str': '1465367798184648715', 'source_user_id': 16815644, 'source_user_id_str': '16815644', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 51118, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1465367767985573900/vid/320x320/u0nAjsSqqz7S1lMm.mp4?tag=14'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1465367767985573900/vid/540x540/EHZkhsKQe3NpD7Pm.mp4?tag=14'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1465367767985573900/pl/l4eMyRP3ldet_W9W.m3u8?tag=14&container=fmp4'}]}, 'additional_media_info': {'monetizable': False}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Mon Nov 29 18:30:52 +0000 2021,1465387801105498115,1465387801105498115,"Cyber Monday Sale LIVE UNTIL DECEMBER FIRST !!!

https://t.co/iRUNegMn4X

#vintage #vintagestyle #vintageclothing #vintagelevis #fashion #retrofashion #vintagefashion #depop #depopshop #grailed #grailedfits #style #CyberMondayAmazon #CyberMonday #MONEY #Omicron https://t.co/jEX3R9CNnD",False,"[0, 261]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'vintage', 'indices': [74, 82]}, {'text': 'vintagestyle', 'indices': [83, 96]}, {'text': 'vintageclothing', 'indices': [97, 113]}, {'text': 'vintagelevis', 'indices': [114, 127]}, {'text': 'fashion', 'indices': [128, 136]}, {'text': 'retrofashion', 'indices': [137, 150]}, {'text': 'vintagefashion', 'indices': [151, 166]}, {'text': 'depop', 'indices': [167, 173]}, {'text': 'depopshop', 'indices': [174, 184]}, {'text': 'grailed', 'indices': [185, 193]}, {'text': 'grailedfits', 'indices': [194, 206]}, {'text': 'style', 'indices': [207, 213]}, {'text': 'CyberMondayAmazon', 'indices': [214, 232]}, {'text': 'CyberMonday', 'indices': [233, 245]}, {'text': 'MONEY', 'indices': [246, 252]}, {'text': 'Omicron', 'indices': [253, 261]}]",[],[],"[{'url': 'https://t.co/iRUNegMn4X', 'expanded_url': 'https://depop.com/exxamplegallery', 'display_url': 'depop.com/exxamplegallery', 'indices': [49, 72]}]",en,recent,784127622187851776,784127622187851776,EXXAMPLE✨™️,fuckchrome,"Los Angeles, CA","chrome is dead, @@@ me • Vintage / Urban Clothing • USA Shipping Only",https://t.co/gPHC5gojBT,[],False,11,38,0,Thu Oct 06 20:26:08 +0000 2016,14,,,False,False,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1444419329538154496/0x8AjPkl_normal.jpg,https://pbs.twimg.com/profile_images/1444419329538154496/0x8AjPkl_normal.jpg,https://pbs.twimg.com/profile_banners/784127622187851776/1633211379,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/gPHC5gojBT', 'expanded_url': 'http://depop.com/joshuadrake', 'display_url': 'depop.com/joshuadrake', 'indices': [0, 23]}]",True,"[{'id': 1465387781643898885, 'id_str': '1465387781643898885', 'indices': [262, 285], 'media_url': 'http://pbs.twimg.com/media/FFYabGcVEAUvbFR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFYabGcVEAUvbFR.jpg', 'url': 'https://t.co/jEX3R9CNnD', 'display_url': 'pic.twitter.com/jEX3R9CNnD', 'expanded_url': 'https://twitter.com/fuckchrome/status/1465387801105498115/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 641, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1169, 'h': 1240, 'resize': 'fit'}, 'medium': {'w': 1131, 'h': 1200, 'resize': 'fit'}}}]","[{'id': 1465387781643898885, 'id_str': '1465387781643898885', 'indices': [262, 285], 'media_url': 'http://pbs.twimg.com/media/FFYabGcVEAUvbFR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFYabGcVEAUvbFR.jpg', 'url': 'https://t.co/jEX3R9CNnD', 'display_url': 'pic.twitter.com/jEX3R9CNnD', 'expanded_url': 'https://twitter.com/fuckchrome/status/1465387801105498115/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 641, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1169, 'h': 1240, 'resize': 'fit'}, 'medium': {'w': 1131, 'h': 1200, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Mon Nov 29 18:30:43 +0000 2021,1465387764090748928,1465387764090748928,https://t.co/gsXsEXIbYK,False,"[0, 23]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,und,[],[],[],"[{'url': 'https://t.co/gsXsEXIbYK', 'expanded_url': 'https://www.bloomberg.com/news/articles/2021-11-29/young-kids-make-up-10-of-hospital-cases-in-omicron-epicenter?srnd=premium', 'display_url': 'bloomberg.com/news/articles/…', 'indices': [0, 23]}]",und,recent,228540865,228540865,Doo B. Doo,doobeedoo2,"Los Angeles, CA",,,[],False,463,4485,21,Mon Dec 20 01:18:10 +0000 2010,16721,,,True,False,65420,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
